---------------------Training [GAN]------------------------------
-----------------------------------------------------------------
Running time: 2023-08-21_21-58-53
name: celeba
train_file_path: ../../../CelebA/celeba/identity_CelebA.txt
model_name: GAN
n_classes: 1000
gpus: 1
img_path: ../../../CelebA/celeba/img_align_celeba
epochs: 280
z_dim: 100
batch_size: 64
n_critic: 5
lr: 0.0002
-----------------------------------------------------------------
Initializing data loader took 0s
Epoch:241 	 Time:74.56
Epoch:242 	 Time:74.57
Epoch:243 	 Time:74.35
Epoch:244 	 Time:74.46
Epoch:245 	 Time:75.05
Epoch:246 	 Time:74.70
Epoch:247 	 Time:73.75
Epoch:248 	 Time:74.15
Epoch:249 	 Time:75.61
Epoch:250 	 Time:75.87
Epoch:251 	 Time:75.78
Epoch:252 	 Time:75.17
Epoch:253 	 Time:75.25
Epoch:254 	 Time:77.70
Epoch:255 	 Time:77.63
Epoch:256 	 Time:76.51
Epoch:257 	 Time:77.00
Epoch:258 	 Time:76.30
Epoch:259 	 Time:75.77
Epoch:260 	 Time:76.00
Epoch:261 	 Time:76.48
Epoch:262 	 Time:77.40
Epoch:263 	 Time:78.45
Epoch:264 	 Time:77.71
Epoch:265 	 Time:78.34
Epoch:266 	 Time:76.89
Epoch:267 	 Time:76.59
Epoch:268 	 Time:76.96
Epoch:269 	 Time:77.73
Epoch:270 	 Time:77.75
Epoch:271 	 Time:77.91
Epoch:272 	 Time:77.74
Epoch:273 	 Time:77.33
Epoch:274 	 Time:77.59
Epoch:275 	 Time:77.35
Epoch:276 	 Time:76.59
Epoch:277 	 Time:77.99
Epoch:278 	 Time:77.79
Epoch:279 	 Time:78.22
